1.02 1.8 207360 8 2073 960 192 1.0 0.7 1 12 7 0.03214285714285715 0.004166666666666667 10 0.005 10
[35, 2073503, 15, 47, 0, 0, 0, 24, 11, 0]
[36, 2073479, 19, 51, 0, 0, 0, 27, 24, 0]
[37, 2073463, 28, 60, 0, 0, 0, 33, 16, 0]
[38, 2073443, 33, 67, 0, 0, 0, 37, 20, 0]
[39, 2073424, 37, 80, 0, 0, 0, 40, 19, 0]
[40, 2073394, 42, 86, 0, 0, 0, 48, 30, 0]
[41, 2073375, 56, 96, 0, 0, 0, 54, 19, 0]
[42, 2073334, 59, 101, 0, 0, 0, 65, 41, 0]
[43, 2073298, 69, 124, 0, 0, 0, 73, 36, 0]
[44, 2073262, 80, 139, 0, 0, 0, 83, 36, 0]
[45, 2073212, 88, 149, 0, 0, 0, 101, 50, 0]
[46, 2073164, 100, 172, 0, 0, 0, 116, 48, 0]
[47, 2073083, 112, 189, 1, 0, 0, 134, 81, 0]
[48, 2073018, 137, 230, 2, 0, 0, 148, 65, 0]
[49, 2072926, 154, 257, 4, 0, 0, 167, 92, 0]
[50, 2072839, 177, 302, 4, 0, 0, 191, 87, 0]
[51, 2072713, 197, 333, 4, 0, 0, 227, 126, 0]
[52, 2072583, 229, 400, 5, 0, 0, 253, 130, 0]
[53, 2072451, 261, 466, 7, 0, 0, 283, 132, 0]
[54, 2072273, 292, 519, 8, 0, 0, 330, 178, 0]
[55, 2072070, 341, 609, 9, 1, 0, 367, 203, 1]
[56, 2071842, 376, 713, 9, 0, 0, 431, 228, 1]
[57, 2071578, 412, 844, 14, 0, 0, 487, 264, 1]
[58, 2071277, 474, 974, 15, 0, 0, 558, 301, 1]
[59, 2070915, 541, 1132, 12, 1, 2, 634, 362, 2]
[60, 2070522, 620, 1310, 12, 0, 4, 737, 393, 2]
[61, 2070054, 717, 1482, 18, 0, 4, 855, 468, 2]
[62, 2069534, 853, 1705, 19, 0, 4, 963, 520, 2]
[63, 2068982, 981, 1940, 22, 0, 4, 1117, 552, 2]
[64, 2068291, 1121, 2170, 22, 0, 6, 1297, 691, 2]
[65, 2067574, 1283, 2484, 28, 0, 6, 1506, 717, 2]
[66, 2066737, 1455, 2797, 30, 0, 8, 1734, 837, 2]
[67, 2065770, 1663, 3159, 34, 0, 8, 1997, 967, 2]
[68, 2064694, 1894, 3570, 33, 1, 13, 2317, 1076, 3]
[69, 2063482, 2181, 4053, 34, 0, 14, 2621, 1212, 3]
[70, 2062050, 2507, 4569, 42, 0, 12, 2985, 1432, 3]
[71, 2060456, 2877, 5191, 51, 1, 12, 3415, 1594, 4]
[72, 2058701, 3263, 5916, 64, 0, 17, 3880, 1755, 4]
[73, 2056648, 3690, 6655, 74, 0, 18, 4458, 2053, 4]
[74, 2054335, 4159, 7598, 84, 0, 21, 5086, 2313, 4]
[75, 2051756, 4671, 8647, 97, 1, 20, 5825, 2579, 5]
[76, 2048703, 5239, 9802, 112, 0, 25, 6661, 3053, 5]
[77, 2045440, 6012, 11157, 132, 0, 27, 7564, 3263, 5]
[78, 2041730, 6746, 12636, 161, 2, 31, 8579, 3710, 7]
[79, 2037532, 7610, 14266, 184, 2, 31, 9770, 4198, 9]
[80, 2033030, 8561, 16118, 222, 1, 32, 11125, 4502, 10]
[81, 2027799, 9604, 18037, 254, 2, 40, 12623, 5231, 12]
[82, 2021943, 10849, 20229, 274, 0, 49, 14388, 5856, 12]
[83, 2015548, 12174, 22717, 302, 0, 62, 16390, 6395, 12]
[84, 2008475, 13561, 25412, 342, 1, 72, 18652, 7073, 13]
[85, 2000595, 15165, 28278, 378, 1, 82, 21208, 7880, 14]
[86, 1991961, 16957, 31500, 426, 2, 96, 24010, 8634, 16]
[87, 1982620, 18911, 34927, 473, 1, 110, 27201, 9341, 17]
[88, 1972517, 20977, 38536, 509, 1, 127, 30813, 10103, 18]
[89, 1961656, 23230, 42460, 549, 1, 157, 34668, 10861, 19]
[90, 1949840, 25604, 46311, 616, 0, 181, 39213, 11816, 19]
[91, 1937172, 28175, 50437, 667, 1, 216, 44245, 12668, 20]
[92, 1923593, 30779, 54827, 726, 1, 250, 49825, 13579, 21]
[93, 1909500, 33617, 59309, 803, 3, 269, 55985, 14093, 24]
[94, 1894506, 36429, 63653, 880, 2, 296, 62816, 14994, 26]
[95, 1878745, 39259, 68137, 949, 4, 337, 70382, 15761, 30]
[96, 1862335, 42188, 72591, 1040, 2, 373, 78631, 16410, 32]
[97, 1845435, 45070, 77081, 1161, 4, 421, 87496, 16900, 36]
[98, 1828200, 48026, 81351, 1266, 5, 468, 97013, 17235, 41]
[99, 1810606, 50813, 85128, 1395, 2, 502, 107519, 17594, 43]
[100, 1792683, 53427, 88516, 1511, 5, 539, 118953, 17923, 48]
[101, 1774297, 56066, 91503, 1614, 6, 603, 131077, 18386, 54]
[102, 1756068, 58547, 94437, 1731, 2, 652, 143880, 18229, 56]
[103, 1737269, 60636, 96648, 1831, 6, 708, 157647, 18799, 62]
[104, 1718591, 62531, 98859, 1982, 2, 786, 172109, 18678, 64]
[105, 1699748, 64396, 100306, 2090, 9, 861, 187283, 18843, 73]
[106, 1681132, 65842, 101750, 2222, 10, 932, 203023, 18616, 83]
[107, 1662484, 67188, 102701, 2337, 12, 1017, 219130, 18648, 95]
[108, 1644068, 68217, 103489, 2409, 11, 1126, 235769, 18416, 106]
[109, 1625413, 68964, 103938, 2511, 13, 1215, 252785, 18655, 119]
[110, 1606937, 69678, 104174, 2624, 15, 1321, 270256, 18476, 134]
[111, 1588549, 69952, 104455, 2749, 16, 1398, 287959, 18388, 150]
[112, 1570286, 70357, 103974, 2842, 26, 1446, 306256, 18263, 176]
[113, 1552176, 70559, 103765, 2933, 20, 1505, 324356, 18110, 196]
[114, 1533964, 70475, 103308, 3021, 35, 1542, 342847, 18212, 231]
[115, 1515976, 70424, 103024, 3112, 39, 1564, 361242, 17988, 270]
[116, 1498017, 70413, 102445, 3203, 26, 1585, 379682, 17959, 296]
[117, 1480514, 70334, 102010, 3308, 34, 1616, 397985, 17503, 330]
[118, 1462956, 69779, 101329, 3424, 36, 1614, 416574, 17558, 366]
[119, 1445734, 69327, 100684, 3530, 49, 1562, 435126, 17222, 415]
[120, 1428707, 68790, 100067, 3615, 33, 1542, 453404, 17027, 448]
[121, 1412054, 68329, 99215, 3723, 37, 1515, 471626, 16653, 485]
[122, 1395368, 67715, 98216, 3780, 50, 1512, 489788, 16686, 535]
[123, 1378925, 67140, 97183, 3884, 33, 1500, 507957, 16443, 568]
[124, 1362556, 66688, 96080, 3958, 50, 1516, 525815, 16369, 618]
[125, 1346333, 65942, 95136, 4019, 42, 1517, 543770, 16223, 660]
[126, 1330299, 65378, 94114, 4099, 55, 1522, 561439, 16034, 715]
[127, 1314428, 64895, 92886, 4134, 62, 1520, 579089, 15871, 777]
[128, 1298549, 64181, 91878, 4172, 62, 1504, 596598, 15879, 839]
[129, 1282871, 63521, 91016, 4244, 64, 1478, 613889, 15678, 903]
[130, 1267246, 62787, 90144, 4333, 56, 1488, 631018, 15625, 959]
[131, 1251297, 62346, 89385, 4418, 55, 1478, 647713, 15949, 1014]
[132, 1235441, 62013, 89107, 4441, 56, 1482, 664190, 15856, 1070]
[133, 1219703, 61651, 88758, 4473, 63, 1487, 680657, 15738, 1133]
[134, 1203925, 61272, 88481, 4507, 65, 1483, 696956, 15778, 1198]
[135, 1187796, 61118, 88338, 4595, 65, 1448, 712913, 16129, 1263]
[136, 1171874, 60993, 88464, 4631, 56, 1440, 728957, 15922, 1319]
[137, 1155391, 60742, 88549, 4668, 53, 1461, 744934, 16483, 1372]
[138, 1139181, 60779, 89252, 4698, 78, 1457, 760573, 16210, 1450]
[139, 1122451, 60758, 89702, 4741, 64, 1449, 776255, 16730, 1514]
[140, 1105657, 60809, 90327, 4801, 80, 1472, 792146, 16794, 1594]
[141, 1088474, 61254, 90789, 4862, 50, 1487, 807907, 17183, 1644]
[142, 1071235, 61709, 91671, 4888, 73, 1501, 823640, 17239, 1717]
[143, 1053508, 62079, 92742, 4924, 72, 1485, 839346, 17727, 1789]
[144, 1035776, 62609, 93917, 4961, 77, 1489, 855250, 17732, 1866]
[145, 1017546, 63032, 95242, 4993, 63, 1504, 871124, 18230, 1929]
[146, 998849, 63705, 96534, 5018, 75, 1512, 887281, 18697, 2004]
[147, 980098, 64687, 98211, 5046, 84, 1518, 903201, 18751, 2088]
[148, 960881, 65391, 99675, 5118, 66, 1500, 919664, 19217, 2154]
[149, 941604, 66249, 101531, 5138, 75, 1517, 936055, 19277, 2229]
[150, 921891, 67207, 103121, 5197, 67, 1535, 952640, 19713, 2296]
[151, 901546, 68220, 104846, 5262, 85, 1527, 969473, 20345, 2381]
[152, 881132, 69520, 106572, 5330, 84, 1500, 986667, 20414, 2465]
[153, 860574, 70745, 108275, 5355, 97, 1491, 1004040, 20558, 2562]
[154, 839542, 71814, 109736, 5379, 92, 1495, 1021948, 21032, 2654]
[155, 818444, 72701, 111590, 5478, 67, 1471, 1040097, 21098, 2721]
[156, 797109, 73911, 113062, 5509, 97, 1471, 1058385, 21335, 2818]
[157, 775478, 75039, 114468, 5583, 53, 1483, 1077047, 21631, 2871]
[158, 753926, 76374, 115928, 5708, 68, 1467, 1095706, 21552, 2939]
[159, 732148, 77521, 117152, 5785, 75, 1474, 1114728, 21778, 3014]
[160, 710611, 78323, 118280, 5855, 93, 1438, 1134449, 21537, 3107]
[161, 689139, 79322, 119076, 5931, 89, 1414, 1154050, 21472, 3196]
[162, 667708, 79972, 119776, 6058, 89, 1406, 1173964, 21431, 3285]
[163, 646747, 80580, 119960, 6149, 86, 1406, 1194426, 20961, 3371]
[164, 626058, 80910, 119918, 6280, 91, 1384, 1214899, 20689, 3462]
[165, 605751, 80942, 119511, 6365, 93, 1367, 1235802, 20307, 3555]
[166, 585955, 80839, 118732, 6423, 105, 1356, 1256839, 19796, 3660]
[167, 567389, 80501, 117612, 6500, 88, 1343, 1277941, 18566, 3748]
[168, 549326, 79857, 115365, 6606, 101, 1296, 1299238, 18063, 3849]
[169, 532088, 78907, 112972, 6760, 94, 1278, 1320414, 17238, 3943]
[170, 515810, 77602, 110029, 6858, 105, 1233, 1341742, 16278, 4048]
[171, 500652, 75917, 106323, 6924, 107, 1229, 1363242, 15158, 4155]
[172, 486129, 73901, 102326, 6981, 135, 1199, 1384251, 14523, 4290]
[173, 472911, 71862, 97954, 7049, 114, 1199, 1405003, 13218, 4404]
[174, 460727, 69377, 92962, 7102, 106, 1191, 1425547, 12184, 4510]
[175, 449726, 66646, 87582, 7160, 96, 1186, 1445693, 11001, 4606]
[176, 439401, 63515, 82315, 7188, 130, 1186, 1464934, 10325, 4736]
[177, 430355, 60432, 76927, 7191, 89, 1200, 1483624, 9046, 4825]
[178, 422166, 57067, 71151, 7169, 132, 1172, 1501729, 8189, 4957]
[179, 414801, 53526, 65549, 7152, 111, 1177, 1518962, 7365, 5068]
[180, 408214, 49942, 60057, 7144, 109, 1163, 1535316, 6587, 5177]
[181, 402434, 46473, 54544, 7120, 118, 1160, 1550794, 5780, 5295]
[182, 397137, 42830, 49335, 7075, 119, 1161, 1565351, 5297, 5414]
[183, 392510, 39421, 44488, 6979, 127, 1186, 1578848, 4627, 5541]
[184, 388418, 36016, 39920, 6907, 108, 1180, 1591418, 4092, 5649]
[185, 384725, 32828, 35552, 6811, 133, 1176, 1603033, 3693, 5782]
[186, 381585, 29602, 31827, 6706, 126, 1192, 1613640, 3140, 5908]
[187, 378768, 26642, 28258, 6577, 108, 1212, 1623310, 2817, 6016]
[188, 376311, 23944, 25066, 6414, 130, 1203, 1632059, 2457, 6146]
[189, 374202, 21508, 22199, 6251, 126, 1227, 1639832, 2109, 6272]
[190, 372271, 19100, 19645, 6090, 113, 1243, 1646935, 1931, 6385]
[191, 370588, 17032, 17312, 5935, 102, 1281, 1653282, 1683, 6487]
[192, 369150, 15145, 15285, 5765, 103, 1322, 1658905, 1438, 6590]
[193, 367865, 13437, 13449, 5569, 95, 1352, 1663958, 1285, 6685]
[194, 366740, 11882, 11756, 5346, 105, 1402, 1668559, 1125, 6790]
[195, 365690, 10514, 10348, 5143, 84, 1458, 1672523, 1050, 6874]
[196, 364815, 9224, 9135, 4880, 106, 1538, 1676153, 875, 6980]
[197, 364093, 8124, 8015, 4643, 84, 1601, 1679338, 722, 7064]
[198, 363440, 7121, 7070, 4360, 88, 1686, 1682118, 653, 7152]
[199, 362853, 6229, 6177, 4118, 72, 1765, 1684647, 587, 7224]
[200, 362348, 5472, 5412, 3832, 73, 1876, 1686858, 505, 7297]
[201, 361913, 4786, 4774, 3538, 67, 2001, 1688789, 435, 7364]
[202, 361524, 4196, 4192, 3207, 62, 2163, 1690503, 389, 7426]
[203, 361227, 3682, 3692, 2859, 64, 2321, 1692032, 297, 7490]
[204, 360970, 3182, 3147, 2505, 40, 2504, 1693505, 257, 7530]
[205, 360719, 2763, 2720, 2159, 32, 2668, 1694758, 251, 7562]
[206, 360504, 2437, 2365, 1805, 24, 2848, 1695840, 215, 7586]
[207, 360287, 2139, 2055, 1404, 11, 3059, 1696842, 217, 7597]
[208, 360114, 1862, 1788, 1020, 6, 3271, 1697769, 173, 7603]
[209, 359965, 1638, 1535, 703, 0, 3379, 1698628, 149, 7603]
[210, 359834, 1412, 1329, 474, 2, 3407, 1699408, 131, 7605]
[211, 359728, 1249, 1143, 330, 0, 3326, 1700113, 106, 7605]
[212, 359637, 1078, 1002, 229, 0, 3186, 1700772, 91, 7605]
[213, 359544, 937, 888, 162, 0, 2975, 1701396, 93, 7605]
[214, 359450, 842, 788, 123, 2, 2721, 1701975, 94, 7607]
[215, 359385, 755, 718, 97, 0, 2421, 1702552, 65, 7607]
[216, 359340, 661, 620, 78, 2, 2110, 1703137, 45, 7609]
[217, 359289, 598, 531, 63, 0, 1785, 1703674, 51, 7609]
[218, 359248, 536, 466, 57, 0, 1394, 1704249, 41, 7609]
[219, 359205, 454, 409, 42, 0, 1015, 1704823, 43, 7609]
[220, 359174, 384, 371, 38, 0, 698, 1705295, 31, 7609]
[221, 359136, 320, 334, 37, 0, 471, 1705655, 38, 7609]
[222, 359117, 279, 300, 28, 0, 327, 1705921, 19, 7609]
[223, 359095, 240, 251, 25, 0, 225, 1706133, 22, 7609]
[224, 359074, 211, 215, 18, 0, 158, 1706294, 21, 7609]
[225, 359057, 186, 202, 13, 0, 121, 1706395, 17, 7609]
[226, 359043, 162, 173, 14, 0, 95, 1706490, 14, 7609]
[227, 359033, 133, 148, 9, 0, 78, 1706580, 10, 7609]
[228, 359026, 107, 120, 6, 0, 63, 1706662, 7, 7609]
[229, 359016, 92, 103, 6, 0, 57, 1706707, 10, 7609]
[230, 359010, 79, 84, 6, 0, 42, 1706764, 6, 7609]
[231, 358999, 73, 73, 5, 0, 38, 1706792, 11, 7609]
[232, 358991, 68, 69, 2, 0, 37, 1706816, 8, 7609]
[233, 358988, 61, 61, 2, 0, 28, 1706848, 3, 7609]
[234, 358986, 53, 51, 4, 0, 25, 1706870, 2, 7609]
[235, 358983, 42, 43, 3, 0, 18, 1706899, 3, 7609]
[236, 358981, 39, 38, 3, 0, 13, 1706915, 2, 7609]
[237, 358976, 31, 32, 2, 0, 14, 1706931, 5, 7609]
[238, 358972, 26, 30, 2, 0, 9, 1706948, 4, 7609]
[239, 358967, 21, 30, 2, 0, 6, 1706960, 5, 7609]
[240, 358962, 19, 24, 2, 0, 6, 1706973, 5, 7609]
[241, 358958, 19, 19, 2, 0, 6, 1706983, 4, 7609]
[242, 358957, 21, 19, 1, 1, 5, 1706986, 1, 7610]
[243, 358953, 17, 19, 1, 0, 2, 1706994, 4, 7610]
[244, 358953, 16, 20, 1, 0, 2, 1706998, 0, 7610]
[245, 358952, 13, 19, 1, 0, 3, 1707001, 1, 7610]
[246, 358952, 12, 16, 1, 0, 2, 1707007, 0, 7610]
[247, 358952, 12, 12, 1, 0, 2, 1707011, 0, 7610]
[248, 358950, 11, 9, 1, 0, 1, 1707016, 2, 7610]
[249, 358950, 10, 9, 1, 0, 1, 1707019, 0, 7610]
[250, 358950, 9, 7, 1, 0, 1, 1707022, 0, 7610]
[251, 358950, 8, 6, 1, 0, 1, 1707024, 0, 7610]
[252, 358949, 8, 3, 1, 0, 1, 1707027, 1, 7610]
[253, 358949, 6, 4, 1, 0, 1, 1707029, 0, 7610]
[254, 358948, 3, 3, 1, 0, 1, 1707033, 1, 7610]
[255, 358948, 1, 4, 1, 0, 1, 1707035, 0, 7610]
[256, 358948, 1, 4, 0, 0, 1, 1707036, 0, 7610]
[257, 358948, 0, 2, 0, 0, 1, 1707039, 0, 7610]
[258, 358948, 0, 2, 0, 0, 1, 1707039, 0, 7610]
[259, 358948, 0, 2, 0, 0, 1, 1707039, 0, 7610]
[260, 358948, 0, 2, 0, 0, 1, 1707039, 0, 7610]
[261, 358948, 0, 1, 0, 0, 1, 1707040, 0, 7610]
[262, 358948, 0, 1, 0, 0, 1, 1707040, 0, 7610]
[263, 358948, 0, 0, 0, 0, 1, 1707041, 0, 7610]
[264, 358948, 0, 0, 0, 0, 1, 1707041, 0, 7610]
[265, 358948, 0, 0, 0, 0, 1, 1707041, 0, 7610]
[266, 358948, 0, 0, 0, 0, 1, 1707041, 0, 7610]
[267, 358948, 0, 0, 0, 0, 0, 1707042, 0, 7610]
[358948, 0, 0, 0, 0, 0, 1707042, 0] 0.8232262731481481 7610
