1.04 1.8 207360 8 2073 960 192 0.9 1.0 100 False 0.7 1 12 7 0.03214285714285715 0.004166666666666667 10 0.005 10
[1, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[6, 2073597, 1, 0, 0, 0, 0, 0, 2, 0, 0]
[7, 2073597, 1, 2, 0, 0, 0, 0, 0, 0, 0]
[8, 2073596, 1, 2, 0, 0, 0, 0, 1, 0, 0]
[9, 2073595, 2, 2, 0, 0, 0, 0, 1, 0, 0]
[10, 2073593, 2, 3, 0, 0, 0, 0, 2, 0, 0]
[11, 2073593, 3, 4, 0, 0, 0, 0, 0, 0, 0]
[12, 2073591, 3, 4, 0, 0, 0, 0, 2, 0, 0]
[13, 2073590, 3, 6, 0, 0, 0, 0, 1, 0, 0]
[14, 2073588, 3, 6, 0, 0, 0, 1, 2, 5, 0]
[15, 2073584, 3, 6, 0, 0, 0, 3, 4, 8, 0]
[16, 2073583, 4, 9, 0, 0, 0, 3, 1, 8, 0]
[17, 2073579, 5, 9, 0, 0, 0, 3, 4, 8, 0]
[18, 2073575, 6, 11, 0, 0, 0, 4, 4, 10, 0]
[19, 2073575, 8, 12, 0, 0, 0, 5, 0, 13, 0]
[20, 2073568, 8, 12, 0, 0, 0, 5, 7, 13, 0]
