1.04 1.8 207360 8 2073 960 192 0.9 1.0 80 False 0.7 1 12 7 0.03214285714285715 0.004166666666666667 10 0.005 10
[1, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 2073599, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 2073598, 1, 0, 0, 0, 0, 0, 1, 0, 0]
[6, 2073598, 1, 1, 0, 0, 0, 0, 0, 0, 0]
[7, 2073597, 1, 1, 0, 0, 0, 0, 1, 0, 0]
[8, 2073597, 1, 2, 0, 0, 0, 0, 0, 0, 0]
[9, 2073596, 1, 2, 0, 0, 0, 0, 1, 0, 0]
[10, 2073596, 1, 3, 0, 0, 0, 0, 0, 0, 0]
[11, 2073594, 1, 3, 0, 0, 0, 0, 2, 0, 0]
[12, 2073593, 2, 4, 0, 0, 0, 0, 1, 0, 0]
[13, 2073592, 3, 4, 0, 0, 0, 0, 1, 0, 0]
[14, 2073591, 2, 4, 0, 0, 0, 2, 1, 4, 0]
[15, 2073590, 3, 4, 0, 0, 0, 2, 1, 4, 0]
[16, 2073588, 3, 4, 0, 0, 0, 3, 2, 5, 0]
[17, 2073586, 3, 6, 0, 0, 0, 3, 2, 5, 0]
[18, 2073584, 4, 6, 0, 0, 0, 4, 2, 7, 0]
[19, 2073582, 5, 7, 0, 0, 0, 4, 2, 7, 0]
[20, 2073582, 5, 8, 0, 0, 0, 5, 0, 7, 0]
[21, 2073578, 5, 8, 0, 0, 0, 5, 4, 7, 0]
[22, 2073576, 6, 10, 0, 0, 0, 6, 2, 10, 0]
[23, 2073571, 7, 11, 0, 0, 0, 6, 5, 10, 0]
[24, 2073566, 11, 11, 0, 0, 0, 7, 5, 11, 0]
[25, 2073562, 10, 14, 0, 0, 0, 10, 4, 21, 0]
[26, 2073555, 9, 17, 0, 0, 0, 12, 7, 28, 0]
[27, 2073550, 13, 19, 0, 0, 0, 13, 5, 29, 0]
[28, 2073545, 13, 21, 0, 0, 0, 16, 5, 34, 0]
[29, 2073542, 15, 24, 0, 0, 0, 16, 3, 34, 0]
[30, 2073531, 18, 21, 0, 0, 0, 19, 11, 43, 0]
[31, 2073516, 21, 27, 0, 0, 0, 21, 15, 48, 0]
[32, 2073506, 23, 38, 0, 0, 0, 23, 10, 55, 0]
[33, 2073496, 26, 40, 0, 0, 0, 28, 10, 58, 0]
[34, 2073489, 30, 42, 0, 0, 0, 32, 7, 68, 0]
[35, 2073467, 30, 45, 0, 0, 0, 36, 22, 73, 0]
[36, 2073451, 34, 58, 0, 0, 0, 41, 16, 84, 0]
[37, 2073431, 33, 68, 0, 0, 0, 48, 20, 96, 0]
[38, 2073397, 43, 78, 0, 0, 0, 48, 34, 96, 0]
[39, 2073371, 50, 98, 0, 0, 0, 55, 26, 114, 0]
[40, 2073335, 53, 105, 0, 0, 0, 71, 36, 144, 0]
[41, 2073283, 59, 127, 0, 0, 0, 79, 52, 163, 0]
