1.04 1.8 207360 8 2073 960 192 0.9 1.0 120 True 0.7 1 12 7 0.03214285714285715 0.004166666666666667 10 0.005 10
[111, 1738050, 38461, 59367, 1473, 10, 1107, 223776, 11239, 281560, 127]
[112, 1726529, 39098, 60175, 1489, 7, 1132, 233522, 11521, 292140, 134]
[113, 1714936, 39655, 60970, 1487, 2, 1186, 243637, 11593, 303045, 136]
[114, 1703141, 40258, 61771, 1555, 8, 1193, 253743, 11795, 313932, 144]
[115, 1691303, 40971, 62517, 1626, 6, 1227, 263968, 11838, 325045, 150]
[116, 1679299, 41492, 63485, 1677, 6, 1245, 274242, 12004, 336224, 156]
[117, 1667169, 42054, 64264, 1689, 11, 1277, 284850, 12130, 347716, 167]
[118, 1654846, 42628, 65286, 1709, 4, 1301, 295336, 12323, 359118, 171]
[119, 1642234, 43229, 66110, 1696, 8, 1329, 306211, 12612, 370842, 179]
[120, 1629585, 43772, 67132, 1712, 6, 1372, 317193, 12649, 382650, 185]
[121, 1616501, 44482, 67920, 1710, 4, 1424, 328290, 13084, 394916, 189]
[122, 1603189, 45193, 69015, 1733, 5, 1439, 339525, 13312, 407019, 194]
[123, 1589910, 45950, 70195, 1746, 1, 1459, 350866, 13279, 419490, 195]
[124, 1576417, 46609, 71204, 1790, 6, 1454, 362432, 13493, 431921, 201]
[125, 1562676, 47272, 72233, 1798, 3, 1527, 374149, 13741, 444825, 204]
[126, 1548663, 47874, 73356, 1772, 6, 1597, 386115, 14013, 457919, 210]
[127, 1534368, 48654, 74391, 1775, 8, 1644, 398255, 14295, 471382, 218]
[128, 1519873, 49257, 75510, 1821, 10, 1661, 410755, 14495, 485019, 228]
[129, 1505289, 49923, 76923, 1876, 11, 1678, 423088, 14584, 498221, 239]
[130, 1490561, 50666, 78032, 1888, 5, 1669, 435812, 14728, 512236, 244]
[131, 1475516, 51472, 79010, 1900, 4, 1687, 448722, 15045, 526358, 248]
[132, 1460604, 52379, 80157, 1937, 9, 1685, 461669, 14912, 540476, 257]
[133, 1445376, 53198, 81052, 1989, 8, 1707, 474785, 15228, 554492, 265]
[134, 1429927, 53878, 82083, 2059, 7, 1716, 488216, 15449, 569057, 272]
[135, 1414343, 54552, 83215, 2095, 11, 1759, 501769, 15584, 583849, 283]
[136, 1398677, 55171, 84122, 2131, 15, 1761, 515774, 15666, 598875, 298]
[137, 1382965, 55839, 84892, 2179, 6, 1724, 529985, 15712, 613967, 304]
[138, 1366986, 56519, 85578, 2249, 4, 1719, 544262, 15979, 629644, 308]
[139, 1350868, 57311, 86417, 2264, 11, 1752, 558551, 16118, 645039, 319]
[140, 1334590, 57737, 87336, 2262, 9, 1799, 573270, 16278, 660686, 328]
[141, 1318036, 58191, 88492, 2304, 15, 1798, 587882, 16554, 676129, 343]
[142, 1301302, 58915, 89352, 2355, 8, 1802, 602789, 16734, 691877, 351]
[143, 1284450, 59596, 90236, 2423, 14, 1809, 617869, 16852, 707981, 365]
[144, 1267275, 60268, 91056, 2460, 20, 1842, 633139, 17175, 724285, 385]
[145, 1250098, 60771, 92072, 2542, 21, 1842, 648692, 17177, 740833, 406]
[146, 1232723, 61331, 93177, 2594, 19, 1842, 664133, 17375, 757053, 425]
[147, 1214794, 61934, 94264, 2649, 17, 1832, 679756, 17929, 773426, 442]
[148, 1197020, 62641, 95490, 2664, 28, 1856, 695685, 17774, 790356, 470]
[149, 1178752, 63380, 96369, 2690, 23, 1853, 711795, 18268, 807377, 493]
[150, 1160290, 64110, 97685, 2763, 16, 1847, 727934, 18462, 824517, 509]
[151, 1141324, 64867, 98880, 2839, 30, 1791, 744394, 18966, 842368, 539]
[152, 1122198, 65706, 100415, 2915, 24, 1785, 760892, 19126, 859883, 563]
[153, 1102926, 66710, 101746, 2985, 25, 1755, 777618, 19272, 877851, 588]
[154, 1083008, 67707, 103190, 3038, 28, 1775, 794348, 19918, 895904, 616]
[155, 1063199, 68625, 104951, 3113, 35, 1736, 811516, 19809, 914507, 651]
[156, 1042786, 69516, 106208, 3207, 31, 1743, 829045, 20413, 933463, 682]
[157, 1021968, 70591, 108022, 3296, 31, 1715, 846477, 20818, 952317, 713]
[158, 1001047, 71734, 109667, 3389, 33, 1705, 864391, 20921, 971842, 746]
[159, 979849, 72832, 111454, 3489, 26, 1681, 882325, 21198, 991529, 772]
[160, 958090, 74015, 113056, 3586, 37, 1653, 900632, 21759, 1011407, 809]
[161, 936364, 75154, 114961, 3660, 34, 1655, 919237, 21726, 1031621, 843]
[162, 914099, 76178, 116731, 3783, 39, 1634, 938028, 22265, 1052386, 882]
[163, 891659, 77370, 118399, 3936, 33, 1598, 957283, 22440, 1073501, 915]
[164, 869184, 78556, 120237, 3997, 59, 1608, 976569, 22475, 1094397, 974]
[165, 846506, 79456, 121884, 4071, 53, 1586, 996392, 22678, 1116024, 1027]
[166, 823785, 80509, 123224, 4222, 43, 1548, 1016521, 22721, 1138051, 1070]
[167, 800656, 81392, 124526, 4356, 43, 1537, 1036891, 23129, 1159894, 1113]
[168, 777437, 82449, 125736, 4508, 50, 1518, 1057570, 23219, 1182194, 1163]
[169, 754675, 83464, 126635, 4653, 68, 1486, 1078694, 22762, 1204800, 1231]
[170, 732026, 83980, 127380, 4801, 52, 1462, 1100019, 22649, 1227515, 1283]
[171, 709573, 84467, 127569, 4961, 52, 1452, 1121790, 22453, 1250507, 1335]
[172, 687448, 84853, 127689, 5092, 70, 1406, 1143582, 22125, 1273130, 1405]
[173, 665807, 85162, 127299, 5235, 67, 1403, 1165581, 21641, 1295701, 1472]
[174, 644887, 85250, 126532, 5334, 80, 1405, 1187720, 20920, 1318115, 1552]
[175, 624428, 85081, 125182, 5460, 70, 1364, 1210004, 20459, 1340282, 1622]
[176, 604792, 84494, 123493, 5641, 79, 1293, 1232550, 19636, 1362518, 1701]
[177, 585637, 83569, 121120, 5772, 83, 1308, 1255255, 19155, 1384451, 1784]
[178, 567618, 82728, 118495, 5909, 73, 1281, 1277693, 18019, 1405879, 1857]
[179, 550516, 81404, 115189, 6013, 85, 1265, 1300169, 17102, 1426885, 1942]
[180, 534320, 79859, 111308, 6147, 84, 1240, 1322504, 16196, 1447251, 2026]
[181, 519259, 77820, 107089, 6281, 87, 1197, 1344780, 15061, 1466818, 2113]
[182, 505270, 75326, 102579, 6367, 86, 1189, 1366681, 13989, 1485779, 2199]
[183, 492616, 72794, 97745, 6455, 111, 1164, 1387862, 12654, 1503330, 2310]
[184, 480768, 69973, 92093, 6520, 97, 1149, 1408842, 11848, 1520370, 2407]
[185, 469877, 67033, 86487, 6609, 94, 1133, 1429069, 10891, 1535982, 2501]
[186, 460227, 63619, 80842, 6623, 112, 1138, 1448888, 9650, 1550897, 2613]
[187, 451550, 60013, 75078, 6648, 99, 1163, 1467759, 8677, 1564797, 2712]
[188, 443651, 56431, 69193, 6690, 89, 1141, 1485794, 7899, 1577475, 2801]
[189, 436530, 52878, 63398, 6683, 120, 1142, 1502927, 7121, 1589101, 2921]
[190, 430162, 49347, 57769, 6668, 100, 1134, 1519131, 6368, 1599620, 3021]
[191, 424518, 45599, 52415, 6642, 103, 1146, 1534512, 5644, 1609211, 3124]
[192, 419367, 41955, 47560, 6567, 116, 1173, 1548587, 5151, 1617920, 3240]
[193, 414947, 38410, 42957, 6524, 94, 1169, 1561839, 4420, 1625712, 3334]
[194, 411007, 34858, 38378, 6454, 100, 1175, 1574354, 3940, 1632890, 3434]
[195, 407546, 31642, 34365, 6350, 119, 1177, 1585506, 3461, 1639069, 3553]
[196, 404511, 28678, 30650, 6249, 110, 1187, 1595627, 3035, 1644585, 3663]
[197, 401921, 25777, 27280, 6149, 96, 1188, 1604936, 2590, 1649408, 3759]
[198, 399600, 22974, 24147, 5993, 105, 1230, 1613471, 2321, 1653842, 3864]
[199, 397571, 20575, 21312, 5825, 121, 1272, 1621031, 2029, 1657487, 3985]
[200, 395815, 18365, 18835, 5650, 106, 1296, 1627792, 1756, 1660699, 4091]
[201, 394239, 16378, 16430, 5485, 93, 1325, 1633983, 1576, 1663589, 4184]
[202, 392871, 14454, 14398, 5290, 99, 1373, 1639563, 1368, 1666244, 4283]
[203, 391689, 12760, 12581, 5101, 108, 1391, 1644505, 1182, 1668498, 4391]
[204, 390612, 11269, 11056, 4881, 94, 1450, 1648770, 1077, 1670532, 4485]
[205, 389674, 9916, 9708, 4653, 74, 1536, 1652616, 938, 1672242, 4559]
[206, 388846, 8671, 8561, 4390, 91, 1638, 1656016, 828, 1673754, 4650]
[207, 388208, 7684, 7534, 4118, 87, 1736, 1658945, 638, 1675010, 4737]
[208, 387598, 6733, 6544, 3868, 73, 1831, 1661606, 610, 1676154, 4810]
[209, 387031, 5810, 5781, 3591, 56, 1935, 1664019, 567, 1677226, 4866]
[210, 386562, 5059, 5053, 3285, 71, 2048, 1666187, 469, 1678152, 4937]
[211, 386170, 4465, 4436, 2981, 56, 2161, 1668002, 392, 1678963, 4993]
[212, 385835, 3904, 3901, 2636, 47, 2336, 1669613, 335, 1679708, 5040]
[213, 385534, 3414, 3390, 2301, 34, 2494, 1671092, 301, 1680371, 5074]
[214, 385245, 2943, 2933, 1911, 14, 2752, 1672439, 289, 1680931, 5088]
[215, 385015, 2611, 2534, 1538, 14, 2955, 1673615, 230, 1681428, 5102]
[216, 384804, 2273, 2254, 1170, 6, 3140, 1674640, 211, 1681913, 5108]
[217, 384627, 1972, 1967, 852, 3, 3254, 1675640, 177, 1682380, 5111]
[218, 384475, 1691, 1694, 589, 4, 3310, 1676574, 152, 1682816, 5115]
[219, 384346, 1483, 1466, 397, 0, 3295, 1677369, 129, 1683182, 5115]
[220, 384245, 1303, 1269, 268, 1, 3180, 1678118, 101, 1683546, 5116]
[221, 384149, 1134, 1112, 170, 0, 3029, 1678794, 96, 1683896, 5116]
[222, 384049, 1001, 954, 117, 0, 2825, 1679438, 100, 1684217, 5116]
[223, 383967, 874, 826, 87, 0, 2550, 1680098, 82, 1684547, 5116]
[224, 383893, 763, 729, 72, 0, 2256, 1680697, 74, 1684871, 5116]
[225, 383839, 673, 635, 57, 1, 1881, 1681344, 54, 1685179, 5117]
[226, 383789, 584, 549, 47, 0, 1524, 1681940, 50, 1685467, 5117]
[227, 383730, 519, 479, 37, 0, 1161, 1682498, 59, 1685715, 5117]
[228, 383690, 442, 440, 32, 0, 846, 1682993, 40, 1685914, 5117]
[229, 383659, 381, 394, 29, 0, 587, 1683402, 31, 1686088, 5117]
[230, 383632, 330, 349, 27, 0, 395, 1683723, 27, 1686234, 5117]
[231, 383610, 289, 301, 24, 0, 267, 1683970, 22, 1686319, 5117]
[232, 383590, 253, 261, 21, 0, 169, 1684169, 20, 1686379, 5117]
[233, 383571, 209, 223, 23, 0, 116, 1684322, 19, 1686434, 5117]
[234, 383559, 187, 193, 21, 0, 86, 1684425, 12, 1686478, 5117]
[235, 383545, 163, 163, 17, 0, 71, 1684510, 14, 1686503, 5117]
[236, 383529, 134, 130, 17, 0, 57, 1684600, 16, 1686538, 5117]
[237, 383519, 116, 114, 15, 0, 47, 1684662, 10, 1686559, 5117]
[238, 383514, 100, 102, 12, 0, 37, 1684713, 5, 1686577, 5117]
[239, 383500, 92, 88, 12, 0, 32, 1684745, 14, 1686589, 5117]
[240, 383491, 81, 80, 11, 0, 29, 1684782, 9, 1686603, 5117]
[241, 383482, 69, 68, 8, 0, 27, 1684820, 9, 1686615, 5117]
[242, 383474, 62, 60, 5, 0, 24, 1684850, 8, 1686627, 5117]
[243, 383470, 53, 58, 6, 0, 21, 1684871, 4, 1686639, 5117]
[244, 383465, 45, 51, 3, 0, 23, 1684891, 5, 1686647, 5117]
[245, 383461, 42, 43, 2, 0, 21, 1684910, 4, 1686655, 5117]
[246, 383456, 39, 40, 2, 0, 17, 1684924, 5, 1686661, 5117]
[247, 383453, 37, 38, 2, 0, 17, 1684933, 3, 1686665, 5117]
[248, 383451, 32, 30, 2, 0, 15, 1684951, 2, 1686674, 5117]
[249, 383447, 29, 26, 2, 0, 12, 1684963, 4, 1686681, 5117]
[250, 383445, 26, 23, 2, 0, 12, 1684973, 2, 1686683, 5117]
[251, 383444, 24, 20, 1, 0, 11, 1684982, 1, 1686688, 5117]
[252, 383442, 23, 18, 1, 0, 8, 1684989, 2, 1686688, 5117]
[253, 383440, 19, 16, 1, 0, 5, 1685000, 2, 1686691, 5117]
[254, 383440, 16, 13, 0, 0, 6, 1685008, 0, 1686692, 5117]
[255, 383438, 14, 11, 0, 0, 3, 1685015, 2, 1686696, 5117]
[256, 383437, 10, 11, 0, 0, 2, 1685022, 1, 1686696, 5117]
[257, 383436, 10, 10, 0, 0, 2, 1685024, 1, 1686696, 5117]
[258, 383436, 9, 8, 0, 0, 2, 1685028, 0, 1686699, 5117]
[259, 383436, 9, 7, 0, 0, 2, 1685029, 0, 1686699, 5117]
[260, 383436, 6, 6, 0, 0, 2, 1685033, 0, 1686702, 5117]
[261, 383436, 5, 4, 0, 0, 2, 1685036, 0, 1686702, 5117]
[262, 383436, 4, 3, 0, 0, 1, 1685039, 0, 1686703, 5117]
[263, 383436, 3, 3, 0, 0, 1, 1685040, 0, 1686703, 5117]
[264, 383436, 2, 1, 0, 0, 1, 1685043, 0, 1686703, 5117]
[265, 383436, 2, 1, 0, 0, 0, 1685044, 0, 1686703, 5117]
[266, 383435, 2, 0, 0, 0, 0, 1685045, 1, 1686704, 5117]
[267, 383435, 1, 1, 0, 0, 0, 1685046, 0, 1686704, 5117]
[268, 383435, 1, 1, 0, 0, 0, 1685046, 0, 1686704, 5117]
[269, 383435, 1, 1, 0, 0, 0, 1685046, 0, 1686704, 5117]
[270, 383435, 0, 1, 0, 0, 0, 1685047, 0, 1686704, 5117]
[271, 383435, 0, 1, 0, 0, 0, 1685047, 0, 1686704, 5117]
[272, 383435, 0, 1, 0, 0, 0, 1685047, 0, 1686704, 5117]
[273, 383434, 0, 1, 0, 0, 0, 1685047, 1, 1686704, 5117]
[274, 383434, 0, 2, 0, 0, 0, 1685047, 0, 1686704, 5117]
[275, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[276, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[277, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[278, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[279, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[280, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[281, 383434, 0, 1, 0, 0, 0, 1685048, 0, 1686705, 5117]
[282, 383434, 0, 0, 0, 0, 0, 1685049, 0, 1686705, 5117]
[383434, 0, 0, 0, 0, 0, 1685049, 0, 1686705] 0.8126200810185186 5117
